,Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,day_of_week,hours
2082,15/02/18 11:00,1083,1,NB_NS,1,North,614,0,,13449,59,2,563,3,32,4,10,4,11
2083,15/02/18 11:00,1083,2,NB_MID,1,North,629,0,,14674,43,6,595,1,24,3,0,4,11
2084,15/02/18 11:00,1083,3,NB_OS,1,North,532,0,,15779,53,0,504,0,28,0,0,4,11
2085,15/02/18 11:00,1083,4,SB_OS,2,South,466,0,,16100,19,16,440,1,8,1,0,4,11
2086,15/02/18 11:00,1083,5,SB_MID,2,South,525,0,,15678,55,17,478,1,28,1,0,4,11
2087,15/02/18 11:00,1083,6,SB_NS,2,South,657,0,,15065,79,4,591,2,43,9,8,4,11
2088,15/02/18 12:00,1083,1,NB_NS,1,North,679,0,,13563,59,6,623,2,38,2,8,4,12
2089,15/02/18 12:00,1083,2,NB_MID,1,North,649,0,,14736,32,8,620,0,20,1,0,4,12
2090,15/02/18 12:00,1083,3,NB_OS,1,North,576,0,,15677,30,0,558,1,17,0,0,4,12
2091,15/02/18 12:00,1083,4,SB_OS,2,South,476,0,,16121,21,9,455,1,9,1,1,4,12
2092,15/02/18 12:00,1083,5,SB_MID,2,South,612,0,,15529,38,13,576,0,22,1,0,4,12
2093,15/02/18 12:00,1083,6,SB_NS,2,South,741,0,,14553,59,10,676,2,37,7,9,4,12
2094,15/02/18 13:00,1083,1,NB_NS,1,North,605,0,,14208,66,3,549,3,35,5,10,4,13
2095,15/02/18 13:00,1083,2,NB_MID,1,North,605,0,,15242,61,8,558,2,33,4,0,4,13
2096,15/02/18 13:00,1083,3,NB_OS,1,North,454,0,,15803,29,3,436,2,13,0,0,4,13
2097,15/02/18 13:00,1083,4,SB_OS,2,South,488,0,,16458,18,12,464,3,8,1,0,4,13
2098,15/02/18 13:00,1083,5,SB_MID,2,South,613,0,,15358,36,25,565,1,19,3,0,4,13
2099,15/02/18 13:00,1083,6,SB_NS,2,South,826,0,,14815,57,8,760,0,43,4,11,4,13
2100,15/02/18 14:00,1083,1,NB_NS,1,North,607,0,,13556,59,8,554,1,36,0,8,4,14
2101,15/02/18 14:00,1083,2,NB_MID,1,North,578,0,,14894,67,5,531,1,34,5,2,4,14
2102,15/02/18 14:00,1083,3,NB_OS,1,North,525,0,,15684,44,2,500,0,23,0,0,4,14
2103,15/02/18 14:00,1083,4,SB_OS,2,South,593,0,,16474,20,20,560,1,11,1,0,4,14
2104,15/02/18 14:00,1083,5,SB_MID,2,South,638,0,,15677,39,14,599,0,23,2,0,4,14
2105,15/02/18 14:00,1083,6,SB_NS,2,South,829,0,,14836,57,5,766,2,42,5,9,4,14
2106,15/02/18 15:00,1083,1,NB_NS,1,North,753,0,,12874,81,8,671,2,60,1,11,4,15
2107,15/02/18 15:00,1083,2,NB_MID,1,North,596,0,,14526,52,11,551,3,27,4,0,4,15
2108,15/02/18 15:00,1083,3,NB_OS,1,North,570,0,,15224,25,0,554,1,13,1,1,4,15
2109,15/02/18 15:00,1083,4,SB_OS,2,South,679,0,,15630,21,16,649,0,12,2,0,4,15
2110,15/02/18 15:00,1083,5,SB_MID,2,South,772,0,,14542,21,18,736,2,16,0,0,4,15
2111,15/02/18 15:00,1083,6,SB_NS,2,South,1096,0,,13417,45,5,1034,1,45,4,7,4,15
2112,15/02/18 16:00,1083,1,NB_NS,1,North,959,0,,11712,54,1,895,0,52,0,11,4,16
2113,15/02/18 16:00,1083,2,NB_MID,1,North,647,0,,13727,45,7,607,2,26,3,2,4,16
2114,15/02/18 16:00,1083,3,NB_OS,1,North,740,0,,14374,27,2,717,0,20,0,1,4,16
2115,15/02/18 16:00,1083,4,SB_OS,2,South,809,0,,15081,5,20,781,3,4,0,1,4,16
2116,15/02/18 16:00,1083,5,SB_MID,2,South,817,0,,13331,15,22,781,2,12,0,0,4,16
2117,15/02/18 16:00,1083,6,SB_NS,2,South,1518,0,,11365,34,8,1447,1,44,7,11,4,16
2118,15/02/18 17:00,1083,1,NB_NS,1,North,865,0,,6928,38,4,813,2,30,3,13,4,17
2119,15/02/18 17:00,1083,2,NB_MID,1,North,923,0,,10305,26,12,884,0,20,4,3,4,17
2120,15/02/18 17:00,1083,3,NB_OS,1,North,939,0,,10860,21,3,913,1,17,3,2,4,17
2121,15/02/18 17:00,1083,4,SB_OS,2,South,762,0,,14935,9,22,731,2,6,1,0,4,17
2122,15/02/18 17:00,1083,5,SB_MID,2,South,824,0,,13340,8,17,799,0,6,1,1,4,17
2123,15/02/18 17:00,1083,6,SB_NS,2,South,1379,0,,11568,15,3,1344,0,20,1,11,4,17
2124,15/02/18 18:00,1083,1,NB_NS,1,North,740,0,,12855,32,5,703,3,23,1,5,4,18
2125,15/02/18 18:00,1083,2,NB_MID,1,North,669,0,,13592,18,6,649,2,11,1,0,4,18
2126,15/02/18 18:00,1083,3,NB_OS,1,North,693,0,,14434,19,1,676,3,12,1,0,4,18
2127,15/02/18 18:00,1083,4,SB_OS,2,South,596,0,,14840,2,15,580,0,1,0,0,4,18
2128,15/02/18 18:00,1083,5,SB_MID,2,South,714,0,,13599,10,15,692,0,7,0,0,4,18
2129,15/02/18 18:00,1083,6,SB_NS,2,South,1044,0,,12727,14,4,1012,1,13,2,12,4,18
2130,15/02/18 19:00,1083,1,NB_NS,1,North,430,0,,14743,9,3,415,0,4,0,8,4,19
2131,15/02/18 19:00,1083,2,NB_MID,1,North,495,0,,15538,18,3,483,0,9,0,0,4,19
2132,15/02/18 19:00,1083,3,NB_OS,1,North,394,0,,16232,13,0,389,0,5,0,0,4,19
2133,15/02/18 19:00,1083,4,SB_OS,2,South,401,0,,16572,10,9,387,1,3,1,0,4,19
2134,15/02/18 19:00,1083,5,SB_MID,2,South,541,0,,16151,13,13,521,0,7,0,0,4,19
2135,15/02/18 19:00,1083,6,SB_NS,2,South,643,0,,15098,11,6,622,0,4,3,8,4,19
2136,15/02/18 20:00,1083,1,NB_NS,1,North,321,0,,15020,19,6,305,0,5,1,4,4,20
2137,15/02/18 20:00,1083,2,NB_MID,1,North,346,0,,15885,17,5,333,1,5,1,1,4,20
2138,15/02/18 20:00,1083,3,NB_OS,1,North,301,0,,16477,3,0,300,0,1,0,0,4,20
2139,15/02/18 20:00,1083,4,SB_OS,2,South,256,0,,16655,8,8,245,0,1,1,1,4,20
2140,15/02/18 20:00,1083,5,SB_MID,2,South,387,0,,16365,10,13,369,1,4,0,0,4,20
2141,15/02/18 20:00,1083,6,SB_NS,2,South,526,0,,15574,10,4,512,1,4,1,4,4,20
2142,15/02/18 21:00,1083,1,NB_NS,1,North,271,0,,15159,11,0,264,0,2,1,4,4,21
2143,15/02/18 21:00,1083,2,NB_MID,1,North,259,0,,16156,31,3,248,0,8,0,0,4,21
2144,15/02/18 21:00,1083,3,NB_OS,1,North,185,0,,16575,5,1,183,0,1,0,0,4,21
2145,15/02/18 21:00,1083,4,SB_OS,2,South,205,0,,16672,10,9,194,0,1,1,0,4,21
2146,15/02/18 21:00,1083,5,SB_MID,2,South,356,0,,16298,3,7,348,0,1,0,0,4,21
2147,15/02/18 21:00,1083,6,SB_NS,2,South,344,0,,16017,17,2,332,0,6,0,4,4,21
2148,15/02/18 22:00,1083,1,NB_NS,1,North,308,0,,14711,29,3,292,0,9,0,4,4,22
2149,15/02/18 22:00,1083,2,NB_MID,1,North,245,0,,16221,20,4,235,1,4,1,0,4,22
2150,15/02/18 22:00,1083,3,NB_OS,1,North,103,0,,16888,10,0,102,0,1,0,0,4,22
2151,15/02/18 22:00,1083,4,SB_OS,2,South,138,0,,17194,0,5,133,0,0,0,0,4,22
2152,15/02/18 22:00,1083,5,SB_MID,2,South,259,0,,16828,12,5,251,0,3,0,0,4,22
2153,15/02/18 22:00,1083,6,SB_NS,2,South,327,0,,15875,18,5,314,0,5,1,2,4,22
2154,15/02/18 23:00,1083,1,NB_NS,1,North,139,0,,15693,101,1,123,0,13,1,1,4,23
2155,15/02/18 23:00,1083,2,NB_MID,1,North,161,0,,16177,25,0,156,1,3,1,0,4,23
2156,15/02/18 23:00,1083,3,NB_OS,1,North,67,0,,17135,15,0,66,0,1,0,0,4,23
2157,15/02/18 23:00,1083,4,SB_OS,2,South,57,0,,16774,18,3,53,0,1,0,0,4,23
2158,15/02/18 23:00,1083,5,SB_MID,2,South,157,0,,17056,25,2,151,0,3,1,0,4,23
2159,15/02/18 23:00,1083,6,SB_NS,2,South,179,0,,15940,45,2,164,0,7,1,5,4,23
2160,16/02/18 00:00,1083,1,NB_NS,1,North,46,0,,15918,0,0,46,0,0,0,0,5,0
2161,16/02/18 00:00,1083,2,NB_MID,1,North,111,0,,16389,27,0,108,0,2,1,0,5,0
2162,16/02/18 00:00,1083,3,NB_OS,1,North,23,0,,17307,43,0,22,0,1,0,0,5,0
2163,16/02/18 00:00,1083,4,SB_OS,2,South,23,0,,17150,0,1,22,0,0,0,0,5,0
2164,16/02/18 00:00,1083,5,SB_MID,2,South,85,0,,17971,0,2,83,0,0,0,0,5,0
2165,16/02/18 00:00,1083,6,SB_NS,2,South,111,0,,17075,63,0,104,0,4,3,0,5,0
2166,16/02/18 01:00,1083,1,NB_NS,1,North,40,0,,16208,25,0,39,0,1,0,0,5,1
2167,16/02/18 01:00,1083,2,NB_MID,1,North,80,0,,17125,62,1,74,0,4,1,0,5,1
2168,16/02/18 01:00,1083,3,NB_OS,1,North,11,0,,17576,182,0,9,0,2,0,0,5,1
2169,16/02/18 01:00,1083,4,SB_OS,2,South,17,0,,19183,0,0,17,0,0,0,0,5,1
2170,16/02/18 01:00,1083,5,SB_MID,2,South,68,0,,16940,29,0,66,0,2,0,0,5,1
2171,16/02/18 01:00,1083,6,SB_NS,2,South,78,0,,16866,77,2,70,0,5,1,0,5,1
2172,16/02/18 02:00,1083,1,NB_NS,1,North,31,0,,15923,32,0,30,0,1,0,0,5,2
2173,16/02/18 02:00,1083,2,NB_MID,1,North,34,0,,17010,59,0,32,0,2,0,0,5,2
2174,16/02/18 02:00,1083,3,NB_OS,1,North,7,0,,17103,0,0,7,0,0,0,0,5,2
2175,16/02/18 02:00,1083,4,SB_OS,2,South,7,0,,18492,143,0,6,0,0,1,0,5,2
2176,16/02/18 02:00,1083,5,SB_MID,2,South,33,0,,17500,61,0,31,0,2,0,0,5,2
2177,16/02/18 02:00,1083,6,SB_NS,2,South,47,0,,16306,21,0,46,0,1,0,0,5,2
2178,16/02/18 03:00,1083,1,NB_NS,1,North,25,0,,17033,40,0,24,0,1,0,0,5,3
2179,16/02/18 03:00,1083,2,NB_MID,1,North,53,0,,17453,75,1,48,0,4,0,0,5,3
2180,16/02/18 03:00,1083,3,NB_OS,1,North,6,0,,16713,0,0,6,0,0,0,0,5,3
2181,16/02/18 03:00,1083,4,SB_OS,2,South,14,0,,16567,143,2,10,0,2,0,0,5,3
2182,16/02/18 03:00,1083,5,SB_MID,2,South,57,0,,17797,70,3,50,0,4,0,0,5,3
2183,16/02/18 03:00,1083,6,SB_NS,2,South,54,0,,17181,37,1,51,0,1,1,0,5,3
2184,16/02/18 04:00,1083,1,NB_NS,1,North,48,0,,17101,42,1,45,0,2,0,0,5,4
2185,16/02/18 04:00,1083,2,NB_MID,1,North,54,0,,16770,19,0,53,0,1,0,0,5,4
2186,16/02/18 04:00,1083,3,NB_OS,1,North,19,0,,16623,0,0,19,0,0,0,0,5,4
2187,16/02/18 04:00,1083,4,SB_OS,2,South,9,0,,17840,0,0,9,0,0,0,0,5,4
2188,16/02/18 04:00,1083,5,SB_MID,2,South,51,0,,18094,0,0,51,0,0,0,0,5,4
2189,16/02/18 04:00,1083,6,SB_NS,2,South,57,0,,17100,70,0,53,0,2,2,0,5,4
2190,16/02/18 05:00,1083,1,NB_NS,1,North,148,0,,16642,27,1,140,0,3,1,3,5,5
2191,16/02/18 05:00,1083,2,NB_MID,1,North,121,0,,16931,50,1,114,0,3,3,0,5,5
2192,16/02/18 05:00,1083,3,NB_OS,1,North,60,0,,18472,33,0,58,0,2,0,0,5,5
2193,16/02/18 05:00,1083,4,SB_OS,2,South,51,0,,17462,59,1,45,0,3,0,2,5,5
2194,16/02/18 05:00,1083,5,SB_MID,2,South,102,0,,17835,49,4,93,0,4,1,0,5,5
2195,16/02/18 05:00,1083,6,SB_NS,2,South,137,0,,16667,66,2,126,0,7,2,0,5,5
2196,16/02/18 06:00,1083,1,NB_NS,1,North,328,0,,15072,49,1,302,1,15,1,8,5,6
2197,16/02/18 06:00,1083,2,NB_MID,1,North,430,0,,15678,74,5,391,1,28,4,1,5,6
2198,16/02/18 06:00,1083,3,NB_OS,1,North,390,0,,16561,31,0,378,0,12,0,0,5,6
2199,16/02/18 06:00,1083,4,SB_OS,2,South,189,0,,17031,16,10,176,0,2,1,0,5,6
2200,16/02/18 06:00,1083,5,SB_MID,2,South,258,0,,17439,35,5,244,0,8,1,0,5,6
2201,16/02/18 06:00,1083,6,SB_NS,2,South,355,0,,16661,76,2,323,0,24,3,3,5,6
2202,16/02/18 07:00,1083,1,NB_NS,1,North,795,0,,12704,40,4,745,1,31,1,13,5,7
2203,16/02/18 07:00,1083,2,NB_MID,1,North,985,0,,12255,29,3,952,1,24,5,0,5,7
2204,16/02/18 07:00,1083,3,NB_OS,1,North,1116,0,,12364,12,0,1101,0,13,0,2,5,7
2205,16/02/18 07:00,1083,4,SB_OS,2,South,479,0,,16091,8,11,464,0,4,0,0,5,7
2206,16/02/18 07:00,1083,5,SB_MID,2,South,476,0,,15800,36,22,434,2,16,1,1,5,7
2207,16/02/18 07:00,1083,6,SB_NS,2,South,805,0,,15305,37,4,758,0,28,2,13,5,7
2208,16/02/18 08:00,1083,1,NB_NS,1,North,786,0,,12867,33,7,741,3,26,0,9,5,8
2209,16/02/18 08:00,1083,2,NB_MID,1,North,912,0,,12963,42,9,862,2,34,4,1,5,8
2210,16/02/18 08:00,1083,3,NB_OS,1,North,962,0,,13166,22,1,939,0,20,1,1,5,8
2211,16/02/18 08:00,1083,4,SB_OS,2,South,541,0,,16123,20,11,519,0,9,2,0,5,8
2212,16/02/18 08:00,1083,5,SB_MID,2,South,578,0,,15308,24,12,549,3,14,0,0,5,8
2213,16/02/18 08:00,1083,6,SB_NS,2,South,845,0,,14913,53,6,785,0,40,5,9,5,8
2214,16/02/18 09:00,1083,1,NB_NS,1,North,595,0,,13857,69,5,539,2,40,1,8,5,9
2215,16/02/18 09:00,1083,2,NB_MID,1,North,777,0,,14511,55,4,726,2,36,7,2,5,9
2216,16/02/18 09:00,1083,3,NB_OS,1,North,712,0,,15189,35,5,682,0,25,0,0,5,9
2217,16/02/18 09:00,1083,4,SB_OS,2,South,470,0,,16495,30,6,450,0,12,2,0,5,9
2218,16/02/18 09:00,1083,5,SB_MID,2,South,478,0,,16118,63,10,437,1,28,2,0,5,9
2219,16/02/18 09:00,1083,6,SB_NS,2,South,644,0,,15204,79,8,575,2,43,8,8,5,9
2220,16/02/18 10:00,1083,1,NB_NS,1,North,598,0,,13747,60,4,546,3,34,2,9,5,10
2221,16/02/18 10:00,1083,2,NB_MID,1,North,641,0,,14601,58,6,595,0,32,5,3,5,10
2222,16/02/18 10:00,1083,3,NB_OS,1,North,545,0,,15223,37,3,522,0,20,0,0,5,10
2223,16/02/18 10:00,1083,4,SB_OS,2,South,418,0,,16171,17,7,403,1,7,0,0,5,10
2224,16/02/18 10:00,1083,5,SB_MID,2,South,538,0,,15618,61,15,489,1,29,4,0,5,10
2225,16/02/18 10:00,1083,6,SB_NS,2,South,638,0,,14748,78,9,561,4,45,5,14,5,10
2226,16/02/18 11:00,1083,1,NB_NS,1,North,631,0,,14009,57,8,572,4,35,1,11,5,11
2227,16/02/18 11:00,1083,2,NB_MID,1,North,644,0,,14887,65,3,598,1,39,3,0,5,11
2228,16/02/18 11:00,1083,3,NB_OS,1,North,546,0,,15466,29,0,528,2,16,0,0,5,11
2229,16/02/18 11:00,1083,4,SB_OS,2,South,489,0,,16190,29,16,457,2,14,0,0,5,11
2230,16/02/18 11:00,1083,5,SB_MID,2,South,571,0,,15721,40,18,530,0,23,0,0,5,11
2231,16/02/18 11:00,1083,6,SB_NS,2,South,715,0,,14904,77,5,646,1,46,9,8,5,11
2232,16/02/18 12:00,1083,1,NB_NS,1,North,680,0,,13384,76,6,613,1,51,1,8,5,12
2233,16/02/18 12:00,1083,2,NB_MID,1,North,651,0,,14585,54,8,607,0,29,6,1,5,12
2234,16/02/18 12:00,1083,3,NB_OS,1,North,618,0,,15465,32,2,595,0,20,0,1,5,12
2235,16/02/18 12:00,1083,4,SB_OS,2,South,556,0,,16342,25,22,520,0,14,0,0,5,12
2236,16/02/18 12:00,1083,5,SB_MID,2,South,677,0,,15547,35,25,628,0,22,2,0,5,12
2237,16/02/18 12:00,1083,6,SB_NS,2,South,793,0,,14676,45,2,744,2,31,5,9,5,12
2238,16/02/18 13:00,1083,1,NB_NS,1,North,695,0,,13588,59,3,639,4,41,0,8,5,13
2239,16/02/18 13:00,1083,2,NB_MID,1,North,658,0,,14967,46,2,623,1,29,1,2,5,13
2240,16/02/18 13:00,1083,3,NB_OS,1,North,570,0,,15381,25,2,552,2,14,0,0,5,13
2241,16/02/18 13:00,1083,4,SB_OS,2,South,562,0,,16154,28,14,529,2,15,1,1,5,13
2242,16/02/18 13:00,1083,5,SB_MID,2,South,677,0,,15311,34,15,637,2,22,1,0,5,13
2243,16/02/18 13:00,1083,6,SB_NS,2,South,872,0,,14419,62,5,801,2,47,7,10,5,13
2244,16/02/18 14:00,1083,1,NB_NS,1,North,728,0,,13474,56,3,673,1,36,5,10,5,14
2245,16/02/18 14:00,1083,2,NB_MID,1,North,609,0,,14798,43,4,575,4,23,3,0,5,14
2246,16/02/18 14:00,1083,3,NB_OS,1,North,518,0,,15493,27,2,502,0,14,0,0,5,14
2247,16/02/18 14:00,1083,4,SB_OS,2,South,665,0,,16168,23,19,630,1,14,1,0,5,14
2248,16/02/18 14:00,1083,5,SB_MID,2,South,739,0,,15391,45,26,679,0,30,3,1,5,14
2249,16/02/18 14:00,1083,6,SB_NS,2,South,996,0,,14531,41,8,935,1,37,4,11,5,14
2250,16/02/18 15:00,1083,1,NB_NS,1,North,745,0,,13188,75,6,676,0,54,2,7,5,15
2251,16/02/18 15:00,1083,2,NB_MID,1,North,641,0,,14303,45,10,601,0,27,2,1,5,15
2252,16/02/18 15:00,1083,3,NB_OS,1,North,682,0,,14470,35,5,648,3,24,0,2,5,15
2253,16/02/18 15:00,1083,4,SB_OS,2,South,669,0,,16139,16,16,642,0,10,1,0,5,15
2254,16/02/18 15:00,1083,5,SB_MID,2,South,762,0,,15640,26,16,724,2,18,2,0,5,15
2255,16/02/18 15:00,1083,6,SB_NS,2,South,1157,0,,14352,29,14,1103,0,33,1,6,5,15
2256,16/02/18 16:00,1083,1,NB_NS,1,North,934,0,,12327,48,7,873,1,43,2,8,5,16
2257,16/02/18 16:00,1083,2,NB_MID,1,North,697,0,,14060,36,8,663,0,21,4,1,5,16
2258,16/02/18 16:00,1083,3,NB_OS,1,North,767,0,,14724,25,2,745,1,19,0,0,5,16
2259,16/02/18 16:00,1083,4,SB_OS,2,South,744,0,,15580,9,16,720,1,5,2,0,5,16
2260,16/02/18 16:00,1083,5,SB_MID,2,South,800,0,,14544,18,27,758,1,14,0,0,5,16
2261,16/02/18 16:00,1083,6,SB_NS,2,South,1383,0,,13450,21,4,1341,1,24,5,8,5,16
2262,16/02/18 17:00,1083,1,NB_NS,1,North,911,0,,11973,27,5,868,3,20,5,10,5,17
2263,16/02/18 17:00,1083,2,NB_MID,1,North,774,0,,13616,13,8,754,2,8,2,0,5,17
2264,16/02/18 17:00,1083,3,NB_OS,1,North,829,0,,14111,16,4,812,0,13,0,0,5,17
2265,16/02/18 17:00,1083,4,SB_OS,2,South,726,0,,15005,6,15,707,0,4,0,0,5,17
2266,16/02/18 17:00,1083,5,SB_MID,2,South,775,0,,14110,8,14,754,1,6,0,0,5,17
2267,16/02/18 17:00,1083,6,SB_NS,2,South,1189,0,,13097,21,9,1145,0,19,6,10,5,17
2268,16/02/18 18:00,1083,1,NB_NS,1,North,603,0,,13586,20,3,580,0,12,0,8,5,18
2269,16/02/18 18:00,1083,2,NB_MID,1,North,625,0,,14409,13,3,614,0,7,1,0,5,18
2270,16/02/18 18:00,1083,3,NB_OS,1,North,597,0,,15258,10,1,590,0,6,0,0,5,18
2271,16/02/18 18:00,1083,4,SB_OS,2,South,553,0,,15718,5,12,538,0,3,0,0,5,18
2272,16/02/18 18:00,1083,5,SB_MID,2,South,675,0,,15241,13,20,646,0,8,1,0,5,18
2273,16/02/18 18:00,1083,6,SB_NS,2,South,843,0,,14237,11,8,816,1,9,0,9,5,18
2274,16/02/18 19:00,1083,1,NB_NS,1,North,418,0,,14572,22,1,402,0,8,1,6,5,19
2275,16/02/18 19:00,1083,2,NB_MID,1,North,448,0,,15003,11,6,436,0,5,0,1,5,19
2276,16/02/18 19:00,1083,3,NB_OS,1,North,386,0,,15755,8,1,382,0,3,0,0,5,19
2277,16/02/18 19:00,1083,4,SB_OS,2,South,417,0,,16669,5,20,395,0,1,1,0,5,19
2278,16/02/18 19:00,1083,5,SB_MID,2,South,515,0,,16169,2,19,495,0,1,0,0,5,19
2279,16/02/18 19:00,1083,6,SB_NS,2,South,581,0,,15465,21,6,555,0,10,2,8,5,19
2280,16/02/18 20:00,1083,1,NB_NS,1,North,310,0,,15229,23,6,292,0,7,0,5,5,20
2281,16/02/18 20:00,1083,2,NB_MID,1,North,392,0,,15873,10,2,385,1,4,0,0,5,20
2282,16/02/18 20:00,1083,3,NB_OS,1,North,240,0,,16693,12,0,237,0,3,0,0,5,20
2283,16/02/18 20:00,1083,4,SB_OS,2,South,231,0,,17453,0,8,223,0,0,0,0,5,20
2284,16/02/18 20:00,1083,5,SB_MID,2,South,394,0,,16865,13,9,380,0,5,0,0,5,20
2285,16/02/18 20:00,1083,6,SB_NS,2,South,400,0,,15857,12,2,388,0,4,1,5,5,20
2286,16/02/18 21:00,1083,1,NB_NS,1,North,235,0,,15637,9,1,229,0,2,0,3,5,21
2287,16/02/18 21:00,1083,2,NB_MID,1,North,278,0,,16049,32,1,266,0,7,2,2,5,21
2288,16/02/18 21:00,1083,3,NB_OS,1,North,165,0,,16896,6,0,164,0,1,0,0,5,21
2289,16/02/18 21:00,1083,4,SB_OS,2,South,156,0,,17333,0,10,146,0,0,0,0,5,21
2290,16/02/18 21:00,1083,5,SB_MID,2,South,314,0,,16814,3,5,308,0,1,0,0,5,21
2291,16/02/18 21:00,1083,6,SB_NS,2,South,328,0,,15445,12,4,316,0,3,1,4,5,21
2292,16/02/18 22:00,1083,1,NB_NS,1,North,229,0,,15684,31,0,218,1,5,2,3,5,22
2293,16/02/18 22:00,1083,2,NB_MID,1,North,260,0,,15773,12,2,255,0,2,1,0,5,22
2294,16/02/18 22:00,1083,3,NB_OS,1,North,134,0,,17226,7,1,132,0,1,0,0,5,22
2295,16/02/18 22:00,1083,4,SB_OS,2,South,159,0,,17227,13,6,151,0,2,0,0,5,22
2296,16/02/18 22:00,1083,5,SB_MID,2,South,306,0,,16617,7,9,295,0,1,1,0,5,22
2297,16/02/18 22:00,1083,6,SB_NS,2,South,366,0,,15993,25,3,350,1,7,2,3,5,22
2298,16/02/18 23:00,1083,1,NB_NS,1,North,132,0,,15259,38,0,125,0,4,1,2,5,23
2299,16/02/18 23:00,1083,2,NB_MID,1,North,192,0,,16548,21,2,186,0,4,0,0,5,23
2300,16/02/18 23:00,1083,3,NB_OS,1,North,88,0,,16973,23,0,86,0,2,0,0,5,23
2301,16/02/18 23:00,1083,4,SB_OS,2,South,98,0,,17752,0,1,97,0,0,0,0,5,23
2302,16/02/18 23:00,1083,5,SB_MID,2,South,233,0,,17117,9,2,228,0,2,0,1,5,23
2303,16/02/18 23:00,1083,6,SB_NS,2,South,259,0,,16745,35,3,242,0,7,2,5,5,23
2304,17/02/18 00:00,1083,1,NB_NS,1,North,88,0,,15704,11,3,83,0,0,1,1,6,0
2305,17/02/18 00:00,1083,2,NB_MID,1,North,135,0,,16171,30,1,130,0,0,4,0,6,0
2306,17/02/18 00:00,1083,3,NB_OS,1,North,45,0,,17006,44,0,43,0,2,0,0,6,0
2307,17/02/18 00:00,1083,4,SB_OS,2,South,60,0,,17648,0,3,57,0,0,0,0,6,0
2308,17/02/18 00:00,1083,5,SB_MID,2,South,151,0,,17082,26,5,142,0,2,2,0,6,0
2309,17/02/18 00:00,1083,6,SB_NS,2,South,164,0,,16580,30,1,158,0,3,2,0,6,0
2310,17/02/18 01:00,1083,1,NB_NS,1,North,80,0,,15677,50,1,74,0,2,2,1,6,1
2311,17/02/18 01:00,1083,2,NB_MID,1,North,103,0,,15952,19,2,98,0,1,1,1,6,1
2312,17/02/18 01:00,1083,3,NB_OS,1,North,24,0,,17894,0,0,24,0,0,0,0,6,1
2313,17/02/18 01:00,1083,4,SB_OS,2,South,31,0,,17724,0,3,28,0,0,0,0,6,1
2314,17/02/18 01:00,1083,5,SB_MID,2,South,118,0,,17382,17,2,114,0,2,0,0,6,1
2315,17/02/18 01:00,1083,6,SB_NS,2,South,107,0,,16407,19,1,102,0,2,0,2,6,1
2316,17/02/18 02:00,1083,1,NB_NS,1,North,57,0,,16725,105,0,51,0,3,3,0,6,2
2317,17/02/18 02:00,1083,2,NB_MID,1,North,117,0,,17187,60,2,106,0,4,3,2,6,2
2318,17/02/18 02:00,1083,3,NB_OS,1,North,19,0,,18012,0,0,19,0,0,0,0,6,2
2319,17/02/18 02:00,1083,4,SB_OS,2,South,23,0,,19819,0,2,21,0,0,0,0,6,2
2320,17/02/18 02:00,1083,5,SB_MID,2,South,92,0,,17760,33,3,86,0,2,1,0,6,2
2321,17/02/18 02:00,1083,6,SB_NS,2,South,92,0,,16316,43,1,85,0,3,1,2,6,2
2322,17/02/18 03:00,1083,1,NB_NS,1,North,42,0,,17427,71,0,39,0,1,2,0,6,3
2323,17/02/18 03:00,1083,2,NB_MID,1,North,86,0,,16576,58,0,81,0,3,2,0,6,3
2324,17/02/18 03:00,1083,3,NB_OS,1,North,18,0,,17917,111,1,15,0,2,0,0,6,3
2325,17/02/18 03:00,1083,4,SB_OS,2,South,26,0,,18248,38,1,24,0,1,0,0,6,3
2326,17/02/18 03:00,1083,5,SB_MID,2,South,91,0,,17561,11,1,89,0,1,0,0,6,3
2327,17/02/18 03:00,1083,6,SB_NS,2,South,68,0,,16728,44,2,62,0,1,2,1,6,3
2328,17/02/18 04:00,1083,1,NB_NS,1,North,41,0,,15793,24,0,40,0,1,0,0,6,4
2329,17/02/18 04:00,1083,2,NB_MID,1,North,71,0,,16444,14,0,70,0,1,0,0,6,4
2330,17/02/18 04:00,1083,3,NB_OS,1,North,18,0,,17130,0,0,18,0,0,0,0,6,4
2331,17/02/18 04:00,1083,4,SB_OS,2,South,16,0,,17448,0,0,16,0,0,0,0,6,4
2332,17/02/18 04:00,1083,5,SB_MID,2,South,80,0,,17951,25,1,77,0,2,0,0,6,4
2333,17/02/18 04:00,1083,6,SB_NS,2,South,69,0,,16932,87,0,63,0,5,1,0,6,4
2334,17/02/18 05:00,1083,1,NB_NS,1,North,77,0,,15343,13,1,75,0,0,1,0,6,5
2335,17/02/18 05:00,1083,2,NB_MID,1,North,97,0,,16455,72,0,88,0,5,2,2,6,5
2336,17/02/18 05:00,1083,3,NB_OS,1,North,26,0,,17543,0,0,26,0,0,0,0,6,5
2337,17/02/18 05:00,1083,4,SB_OS,2,South,28,0,,17560,36,3,24,0,1,0,0,6,5
